Frame,Spot_ID,Ref_X,Ref_Y,Distorted_X,Distorted_Y,Shift_X,Shift_Y
54,23,322,368,274,370,-48,2
54,24,276,368,181,370,-95,2
54,25,230,368,461,369,231,1
54,26,184,368,417,369,233,1
54,27,138,368,228,369,90,1
54,28,92,368,141,367,49,-1
54,29,46,368,322,366,276,-2
54,30,460,322,460,325,0,3
54,31,414,322,323,325,-91,3
54,32,368,322,278,325,-90,3
54,33,322,322,93,325,-229,3
54,34,276,322,371,324,95,2
54,35,230,322,46,324,-184,2
54,36,184,322,231,323,47,1
54,37,138,322,416,322,278,0
54,38,92,322,139,322,47,0
54,39,46,322,185,320,139,-2
54,40,460,276,181,279,-279,3
54,41,414,276,320,278,-94,2
54,42,368,276,228,278,-140,2
54,43,322,276,416,276,94,0
54,44,276,276,368,274,92,-2
54,45,230,276,459,273,229,-3
54,46,184,276,279,273,95,-3
54,47,138,276,135,273,-3,-3
54,48,92,276,93,273,1,-3
54,49,46,276,47,273,1,-3
54,50,460,230,463,233,3,3
54,51,414,230,279,233,-135,3
54,52,368,230,368,232,0,2
54,53,322,230,94,232,-228,2
54,54,276,230,137,230,-139,0
54,55,230,230,325,229,95,-1
54,56,184,230,230,228,46,-2
54,57,138,230,181,228,43,-2
54,58,92,230,417,227,325,-3
54,59,46,230,47,227,1,-3
54,60,460,184,416,186,-44,2
54,61,414,184,279,186,-135,2
54,62,368,184,230,186,-138,2
54,63,322,184,461,184,139,0
54,64,276,184,45,184,-231,0
54,65,230,184,186,183,-44,-1
54,66,184,184,92,183,-92,-1
54,67,138,184,367,181,229,-3
54,68,92,184,325,181,233,-3
54,69,46,184,140,181,94,-3
54,70,460,138,323,140,-137,2
54,71,414,138,182,140,-232,2
54,72,368,138,411,139,43,1
54,73,322,138,95,138,-227,0
54,74,276,138,460,137,184,-1
54,75,230,138,368,137,138,-1
54,76,184,138,138,137,-46,-1
54,77,138,138,46,137,-92,-1
54,78,92,138,277,136,185,-2
54,79,46,138,228,136,182,-2
54,80,460,92,416,94,-44,2
54,81,414,92,324,94,-90,2
54,82,368,92,230,94,-138,2
54,83,322,92,140,93,-182,1
54,84,276,92,458,92,182,0
54,85,230,92,93,92,-137,0
54,86,184,92,368,91,184,-1
54,87,138,92,187,91,49,-1
54,88,92,92,49,91,-43,-1
54,89,46,92,275,90,229,-2
54,90,460,46,459,49,-1,3
54,91,414,46,368,49,-46,3
54,92,368,46,228,49,-140,3
54,93,322,46,417,48,95,2
54,94,276,46,276,48,0,2
54,95,230,46,135,47,-95,1
54,96,184,46,187,44,3,-2
54,97,138,46,321,43,183,-3
54,98,92,46,90,43,-2,-3
54,99,46,46,45,43,-1,-3
55,0,460,460,140,463,-320,3
55,1,414,460,94,463,-320,3
55,2,368,460,46,463,-322,3
55,3,322,460,460,462,138,2
55,4,276,460,325,462,49,2
55,5,230,460,413,460,183,0
55,6,184,460,278,460,94,0
55,7,138,460,233,460,95,0
55,8,92,460,370,457,278,-3
55,9,46,460,186,457,140,-3
55,10,460,414,366,417,-94,3
55,11,414,414,279,417,-135,3
55,12,368,414,181,417,-187,3
55,13,322,414,459,416,137,2
55,14,276,414,228,416,-48,2
55,15,230,414,92,416,-138,2
55,16,184,414,324,415,140,1
55,17,138,414,135,414,-3,0
55,18,92,414,46,413,-46,-1
55,19,46,414,416,412,370,-2
55,20,460,368,46,371,-414,3
55,21,414,368,91,370,-323,2
55,22,368,368,277,369,-91,1
55,23,322,368,415,368,93,0
55,24,276,368,322,368,46,0
55,25,230,368,138,368,-92,0
55,26,184,368,367,367,183,-1
55,27,138,368,459,366,321,-2
55,28,92,368,233,366,141,-2
55,29,46,368,182,366,136,-2
55,30,460,322,412,325,-48,3
55,31,414,322,274,325,-140,3
55,32,368,322,457,324,89,2
55,33,322,322,182,323,-140,1
55,34,276,322,320,322,44,0
55,35,230,322,49,322,-181,0
55,36,184,322,368,321,184,-1
55,37,138,322,95,320,-43,-2
55,38,92,322,229,319,137,-3
55,39,46,322,136,319,90,-3
55,40,460,276,228,278,-232,2
55,41,414,276,183,278,-231,2
55,42,368,276,48,278,-320,2
55,43,322,276,411,276,89,0
55,44,276,276,368,276,92,0
55,45,230,276,278,276,48,0
55,46,184,276,94,275,-90,-1
55,47,138,276,463,274,325,-2
55,48,92,276,324,274,232,-2
55,49,46,276,135,274,89,-2
55,50,460,230,325,233,-135,3
55,51,414,230,183,233,-231,3
55,52,368,230,279,231,-89,1
55,53,322,230,135,230,-187,0
55,54,276,230,230,229,-46,-1
55,55,230,230,91,229,-139,-1
55,56,184,230,459,228,275,-2
55,57,138,230,368,228,230,-2
55,58,92,230,417,227,325,-3
55,59,46,230,44,227,-2,-3
55,60,460,184,90,187,-370,3
55,61,414,184,44,187,-370,3
55,62,368,184,414,186,46,2
55,63,322,184,367,186,45,2
55,64,276,184,185,185,-91,1
55,65,230,184,457,183,227,-1
55,66,184,184,320,181,136,-3
55,67,138,184,277,181,139,-3
55,68,92,184,231,181,139,-3
55,69,46,184,138,181,92,-3
55,70,460,138,412,141,-48,3
55,71,414,138,371,141,-43,3
55,72,368,138,321,141,-47,3
55,73,322,138,186,141,-136,3
55,74,276,138,92,140,-184,2
55,75,230,138,45,139,-185,1
55,76,184,138,138,138,-46,0
55,77,138,138,231,137,93,-1
55,78,92,138,457,136,365,-2
55,79,46,138,275,135,229,-3
55,80,460,92,370,95,-90,3
55,81,414,92,141,95,-273,3
55,82,368,92,324,94,-44,2
55,83,322,92,274,94,-48,2
55,84,276,92,182,94,-94,2
55,85,230,92,461,91,231,-1
55,86,184,92,414,89,230,-3
55,87,138,92,231,89,93,-3
55,88,92,92,95,89,3,-3
55,89,46,92,43,89,-3,-3
55,90,460,46,458,48,-2,2
55,91,414,46,231,48,-183,2
55,92,368,46,187,48,-181,2
55,93,322,46,91,48,-231,2
55,94,276,46,417,47,141,1
55,95,230,46,369,47,139,1
55,96,184,46,44,47,-140,1
55,97,138,46,322,46,184,0
55,98,92,46,139,46,47,0
55,99,46,46,278,44,232,-2
56,0,460,460,90,463,-370,3
56,1,414,460,275,462,-139,2
56,2,368,460,233,462,-135,2
56,3,322,460,322,461,0,1
56,4,276,460,138,461,-138,1
56,5,230,460,417,460,187,0
56,6,184,460,48,460,-136,0
56,7,138,460,461,457,323,-3
56,8,92,460,369,457,277,-3
56,9,46,460,182,457,136,-3
56,10,460,414,274,417,-186,3
56,11,414,414,184,417,-230,3
56,12,368,414,140,417,-228,3
56,13,322,414,371,416,49,2
56,14,276,414,228,414,-48,0
56,15,230,414,411,413,181,-1
56,16,184,414,321,413,137,-1
56,17,138,414,47,413,-91,-1
56,18,92,414,457,411,365,-3
56,19,46,414,94,411,48,-3
56,20,460,368,415,370,-45,2
56,21,414,368,275,370,-139,2
56,22,368,368,232,370,-136,2
56,23,322,368,91,370,-231,2
56,24,276,368,138,369,-138,1
56,25,230,368,461,367,231,-1
56,26,184,368,183,367,-1,-1
56,27,138,368,48,367,-90,-1
56,28,92,368,325,366,233,-2
56,29,46,368,367,365,321,-3
56,30,460,322,183,325,-277,3
56,31,414,322,141,325,-273,3
56,32,368,322,369,324,1,2
56,33,322,322,414,323,92,1
56,34,276,322,231,322,-45,0
56,35,230,322,459,321,229,-1
56,36,184,322,274,321,90,-1
56,37,138,322,46,320,-92,-2
56,38,92,322,325,319,233,-3
56,39,46,322,89,319,43,-3
56,40,460,276,370,279,-90,3
56,41,414,276,45,278,-369,2
56,42,368,276,417,277,49,1
56,43,322,276,274,276,-48,0
56,44,276,276,141,276,-135,0
56,45,230,276,461,275,231,-1
56,46,184,276,233,275,49,-1
56,47,138,276,186,275,48,-1
56,48,92,276,95,274,3,-2
56,49,46,276,321,273,275,-3
56,50,460,230,463,233,3,3
56,51,414,230,412,233,-2,3
56,52,368,230,138,232,-230,2
56,53,322,230,89,232,-233,2
56,54,276,230,365,231,89,1
56,55,230,230,233,231,3,1
56,56,184,230,319,230,135,0
56,57,138,230,273,230,135,0
56,58,92,230,183,230,91,0
56,59,46,230,49,230,3,0
56,60,460,184,366,187,-94,3
56,61,414,184,138,187,-276,3
56,62,368,184,182,186,-186,2
56,63,322,184,322,185,0,1
56,64,276,184,412,184,136,0
56,65,230,184,463,182,233,-2
56,66,184,184,231,182,47,-2
56,67,138,184,91,182,-47,-2
56,68,92,184,45,182,-47,-2
56,69,46,184,277,181,231,-3
56,70,460,138,366,140,-94,2
56,71,414,138,322,140,-92,2
56,72,368,138,46,139,-322,1
56,73,322,138,275,137,-47,-1
56,74,276,138,138,137,-138,-1
56,75,230,138,459,136,229,-2
56,76,184,138,415,136,231,-2
56,77,138,138,230,135,92,-3
56,78,92,138,183,135,91,-3
56,79,46,138,94,135,48,-3
56,80,460,92,324,94,-136,2
56,81,414,92,232,94,-182,2
56,82,368,92,368,93,0,1
56,83,322,92,89,93,-233,1
56,84,276,92,48,93,-228,1
56,85,230,92,457,92,227,0
56,86,184,92,187,92,3,0
56,87,138,92,139,92,1,0
56,88,92,92,413,91,321,-1
56,89,46,92,275,89,229,-3
56,90,460,46,413,49,-47,3
56,91,414,46,369,49,-45,3
56,92,368,46,458,48,90,2
56,93,322,46,48,48,-274,2
56,94,276,46,138,47,-138,1
56,95,230,46,324,46,94,0
56,96,184,46,232,46,48,0
56,97,138,46,277,44,139,-2
56,98,92,46,185,43,93,-3
56,99,46,46,95,43,49,-3
57,0,460,460,137,463,-323,3
57,1,414,460,44,463,-370,3
57,2,368,460,411,462,43,2
57,3,322,460,230,461,-92,1
57,4,276,460,186,459,-90,-1
57,5,230,460,93,459,-137,-1
57,6,184,460,279,458,95,-2
57,7,138,460,460,457,322,-3
57,8,92,460,367,457,275,-3
57,9,46,460,321,457,275,-3
57,10,460,414,371,417,-89,3
57,11,414,414,323,414,-91,0
57,12,368,414,273,414,-95,0
57,13,322,414,411,413,89,-1
57,14,276,414,140,413,-136,-1
57,15,230,414,458,412,228,-2
57,16,184,414,232,412,48,-2
57,17,138,414,91,412,-47,-2
57,18,92,414,185,411,93,-3
57,19,46,414,46,411,0,-3
57,20,460,368,462,371,2,3
57,21,414,368,416,370,2,2
57,22,368,368,48,370,-320,2
57,23,322,368,323,369,1,1
57,24,276,368,231,369,-45,1
57,25,230,368,370,367,140,-1
57,26,184,368,273,367,89,-1
57,27,138,368,92,366,-46,-2
57,28,92,368,183,365,91,-3
57,29,46,368,140,365,94,-3
57,30,460,322,459,325,-1,3
57,31,414,322,233,325,-181,3
57,32,368,322,182,325,-186,3
57,33,322,322,368,323,46,1
57,34,276,322,324,323,48,1
57,35,230,322,46,322,-184,0
57,36,184,322,416,321,232,-1
57,37,138,322,94,321,-44,-1
57,38,92,322,139,320,47,-2
57,39,46,322,273,319,227,-3
57,40,460,276,95,279,-365,3
57,41,414,276,411,278,-3,2
57,42,368,276,365,277,-3,1
57,43,322,276,325,277,3,1
57,44,276,276,232,276,-44,0
57,45,230,276,185,275,-45,-1
57,46,184,276,141,274,-43,-2
57,47,138,276,47,274,-91,-2
57,48,92,276,462,273,370,-3
57,49,46,276,277,273,231,-3
57,50,460,230,415,233,-45,3
57,51,414,230,274,233,-140,3
57,52,368,230,186,233,-182,3
57,53,322,230,135,232,-187,2
57,54,276,230,368,230,92,0
57,55,230,230,230,230,0,0
57,56,184,230,95,228,-89,-2
57,57,138,230,460,227,322,-3
57,58,92,230,323,227,231,-3
57,59,46,230,47,227,1,-3
57,60,460,184,183,187,-277,3
57,61,414,184,43,187,-371,3
57,62,368,184,370,186,2,2
57,63,322,184,90,186,-232,2
57,64,276,184,415,183,139,-1
57,65,230,184,324,183,94,-1
57,66,184,184,230,183,46,-1
57,67,138,184,460,181,322,-3
57,68,92,184,275,181,183,-3
57,69,46,184,140,181,94,-3
57,70,460,138,319,140,-141,2
57,71,414,138,279,140,-135,2
57,72,368,138,233,140,-135,2
57,73,322,138,413,138,91,0
57,74,276,138,183,138,-93,0
57,75,230,138,140,138,-90,0
57,76,184,138,463,137,279,-1
57,77,138,138,370,136,232,-2
57,78,92,138,93,135,1,-3
57,79,46,138,45,135,-1,-3
57,80,460,92,368,95,-92,3
57,81,414,92,227,95,-187,3
57,82,368,92,183,95,-185,3
57,83,322,92,462,94,140,2
57,84,276,92,321,93,45,1
57,85,230,92,415,92,185,0
57,86,184,92,46,92,-138,0
57,87,138,92,275,91,137,-1
57,88,92,92,135,90,43,-2
57,89,46,92,89,90,43,-2
57,90,460,46,136,49,-324,3
57,91,414,46,458,48,44,2
57,92,368,46,321,47,-47,1
57,93,322,46,183,47,-139,1
57,94,276,46,415,46,139,0
57,95,230,46,370,46,140,0
57,96,184,46,43,46,-141,0
57,97,138,46,89,45,-49,-1
57,98,92,46,230,44,138,-2
57,99,46,46,277,43,231,-3
58,0,460,460,370,463,-90,3
58,1,414,460,275,463,-139,3
58,2,368,460,181,463,-187,3
58,3,322,460,411,462,89,2
58,4,276,460,458,460,182,0
58,5,230,460,321,460,91,0
58,6,184,460,232,458,48,-2
58,7,138,460,141,458,3,-2
58,8,92,460,49,458,-43,-2
58,9,46,460,93,457,47,-3
58,10,460,414,463,417,3,3
58,11,414,414,413,416,-1,2
58,12,368,414,181,416,-187,2
58,13,322,414,278,415,-44,1
58,14,276,414,232,415,-44,1
58,15,230,414,141,415,-89,1
58,16,184,414,94,415,-90,1
58,17,138,414,46,415,-92,1
58,18,92,414,371,414,279,0
58,19,46,414,320,414,274,0
58,20,460,368,411,370,-49,2
58,21,414,368,459,369,45,1
58,22,368,368,369,369,1,1
58,23,322,368,323,369,1,1
58,24,276,368,138,368,-138,0
58,25,230,368,185,367,-45,-1
58,26,184,368,275,366,91,-2
58,27,138,368,90,366,-48,-2
58,28,92,368,233,365,141,-3
58,29,46,368,49,365,3,-3
58,30,460,322,411,325,-49,3
58,31,414,322,276,325,-138,3
58,32,368,322,324,324,-44,2
58,33,322,322,141,324,-181,2
58,34,276,322,48,324,-228,2
58,35,230,322,368,321,138,-1
58,36,184,322,181,321,-3,-1
58,37,138,322,457,320,319,-2
58,38,92,322,232,320,140,-2
58,39,46,322,89,320,43,-2
58,40,460,276,43,279,-417,3
58,41,414,276,230,278,-184,2
58,42,368,276,184,278,-184,2
58,43,322,276,94,277,-228,1
58,44,276,276,459,276,183,0
58,45,230,276,275,276,45,0
58,46,184,276,368,275,184,-1
58,47,138,276,319,275,181,-1
58,48,92,276,411,273,319,-3
58,49,46,276,138,273,92,-3
58,50,460,230,49,233,-411,3
58,51,414,230,231,232,-183,2
58,52,368,230,459,230,91,0
58,53,322,230,319,229,-3,-1
58,54,276,230,181,229,-95,-1
58,55,230,230,136,229,-94,-1
58,56,184,230,92,229,-92,-1
58,57,138,230,413,228,275,-2
58,58,92,230,367,227,275,-3
58,59,46,230,274,227,228,-3
58,60,460,184,278,187,-182,3
58,61,414,184,462,186,48,2
58,62,368,184,369,186,1,2
58,63,322,184,140,185,-182,1
58,64,276,184,321,183,45,-1
58,65,230,184,89,183,-141,-1
58,66,184,184,184,182,0,-2
58,67,138,184,48,182,-90,-2
58,68,92,184,412,181,320,-3
58,69,46,184,233,181,187,-3
58,70,460,138,136,141,-324,3
58,71,414,138,91,140,-323,2
58,72,368,138,415,139,47,1
58,73,322,138,184,138,-138,0
58,74,276,138,462,137,186,-1
58,75,230,138,320,136,90,-2
58,76,184,138,371,135,187,-3
58,77,138,138,277,135,139,-3
58,78,92,138,229,135,137,-3
58,79,46,138,45,135,-1,-3
58,80,460,92,49,95,-411,3
58,81,414,92,459,94,45,2
58,82,368,92,322,94,-46,2
58,83,322,92,415,92,93,0
58,84,276,92,371,92,95,0
58,85,230,92,141,91,-89,-1
58,86,184,92,275,90,91,-2
58,87,138,92,92,90,-46,-2
58,88,92,92,230,89,138,-3
58,89,46,92,184,89,138,-3
58,90,460,46,370,49,-90,3
58,91,414,46,276,49,-138,3
58,92,368,46,415,48,47,2
58,93,322,46,141,48,-181,2
58,94,276,46,463,46,187,0
58,95,230,46,47,46,-183,0
58,96,184,46,183,45,-1,-1
58,97,138,46,91,45,-47,-1
58,98,92,46,230,44,138,-2
58,99,46,46,323,43,277,-3
59,0,460,460,413,463,-47,3
59,1,414,460,458,462,44,2
59,2,368,460,279,462,-89,2
59,3,322,460,370,461,48,1
59,4,276,460,137,460,-139,0
59,5,230,460,228,459,-2,-1
59,6,184,460,90,459,-94,-1
59,7,138,460,44,459,-94,-1
59,8,92,460,321,457,229,-3
59,9,46,460,181,457,135,-3
59,10,460,414,370,417,-90,3
59,11,414,414,48,417,-366,3
59,12,368,414,278,416,-90,2
59,13,322,414,232,416,-90,2
59,14,276,414,184,416,-92,2
59,15,230,414,94,414,-136,0
59,16,184,414,415,413,231,-1
59,17,138,414,137,412,-1,-2
59,18,92,414,461,411,369,-3
59,19,46,414,325,411,279,-3
59,20,460,368,463,371,3,3
59,21,414,368,141,371,-273,3
59,22,368,368,49,368,-319,0
59,23,322,368,415,367,93,-1
59,24,276,368,231,367,-45,-1
59,25,230,368,186,367,-44,-1
59,26,184,368,93,367,-91,-1
59,27,138,368,276,366,138,-2
59,28,92,368,368,365,276,-3
59,29,46,368,323,365,277,-3
59,30,460,322,411,325,-49,3
59,31,414,322,233,325,-181,3
59,32,368,322,90,325,-278,3
59,33,322,322,44,324,-278,2
59,34,276,322,324,322,48,0
59,35,230,322,136,322,-94,0
59,36,184,322,278,321,94,-1
59,37,138,322,371,320,233,-2
59,38,92,322,462,319,370,-3
59,39,46,322,183,319,137,-3
59,40,460,276,278,279,-182,3
59,41,414,276,461,278,47,2
59,42,368,276,47,278,-321,2
59,43,322,276,416,277,94,1
59,44,276,276,181,277,-95,1
59,45,230,276,93,277,-137,1
59,46,184,276,319,275,135,-1
59,47,138,276,227,275,89,-1
59,48,92,276,135,275,43,-1
59,49,46,276,367,273,321,-3
59,50,460,230,136,232,-324,2
59,51,414,230,92,232,-322,2
59,52,368,230,460,231,92,1
59,53,322,230,416,228,94,-2
59,54,276,230,277,228,1,-2
59,55,230,230,182,228,-48,-2
59,56,184,230,371,227,187,-3
59,57,138,230,321,227,183,-3
59,58,92,230,231,227,139,-3
59,59,46,230,44,227,-2,-3
59,60,460,184,232,187,-228,3
59,61,414,184,89,185,-325,1
59,62,368,184,457,184,89,0
59,63,322,184,368,184,46,0
59,64,276,184,183,184,-93,0
59,65,230,184,415,183,185,-1
59,66,184,184,325,183,141,-1
59,67,138,184,137,183,-1,-1
59,68,92,184,45,182,-47,-2
59,69,46,184,279,181,233,-3
59,70,460,138,415,141,-45,3
59,71,414,138,231,140,-183,2
59,72,368,138,274,139,-94,1
59,73,322,138,182,139,-140,1
59,74,276,138,319,137,43,-1
59,75,230,138,140,136,-90,-2
59,76,184,138,463,135,279,-3
59,77,138,138,367,135,229,-3
59,78,92,138,90,135,-2,-3
59,79,46,138,44,135,-2,-3
59,80,460,92,366,95,-94,3
59,81,414,92,414,94,0,2
59,82,368,92,462,92,94,0
59,83,322,92,227,92,-95,0
59,84,276,92,49,92,-227,0
59,85,230,92,183,91,-47,-1
59,86,184,92,140,91,-44,-1
59,87,138,92,323,90,185,-2
59,88,92,92,92,90,0,-2
59,89,46,92,273,89,227,-3
59,90,460,46,139,49,-321,3
59,91,414,46,417,48,3,2
59,92,368,46,232,48,-136,2
59,93,322,46,49,48,-273,2
59,94,276,46,459,46,183,0
59,95,230,46,275,45,45,-1
59,96,184,46,184,45,0,-1
59,97,138,46,92,45,-46,-1
59,98,92,46,366,44,274,-2
59,99,46,46,320,43,274,-3
60,0,460,460,416,463,-44,3
60,1,414,460,141,463,-273,3
60,2,368,460,322,462,-46,2
60,3,322,460,276,461,-46,1
60,4,276,460,230,461,-46,1
60,5,230,460,365,460,135,0
60,6,184,460,183,460,-1,0
60,7,138,460,46,460,-92,0
60,8,92,460,458,459,366,-1
60,9,46,460,92,457,46,-3
60,10,460,414,181,417,-279,3
60,11,414,414,91,416,-323,2
60,12,368,414,45,416,-323,2
60,13,322,414,458,415,136,1
60,14,276,414,276,415,0,1
60,15,230,414,323,413,93,-1
60,16,184,414,230,413,46,-1
60,17,138,414,135,413,-3,-1
60,18,92,414,411,412,319,-2
60,19,46,414,370,411,324,-3
60,20,460,368,415,371,-45,3
60,21,414,368,322,371,-92,3
60,22,368,368,277,371,-91,3
60,23,322,368,139,371,-183,3
60,24,276,368,365,370,89,2
60,25,230,368,183,369,-47,1
60,26,184,368,458,368,274,0
60,27,138,368,89,368,-49,0
60,28,92,368,228,366,136,-2
60,29,46,368,46,365,0,-3
60,30,460,322,461,325,1,3
60,31,414,322,138,324,-276,2
60,32,368,322,324,323,-44,1
60,33,322,322,182,323,-140,1
60,34,276,322,412,322,136,0
60,35,230,322,369,321,139,-1
60,36,184,322,47,321,-137,-1
60,37,138,322,274,319,136,-3
60,38,92,322,231,319,139,-3
60,39,46,322,93,319,47,-3
60,40,460,276,275,279,-185,3
60,41,414,276,135,278,-279,2
60,42,368,276,457,276,89,0
60,43,322,276,95,276,-227,0
60,44,276,276,325,275,49,-1
60,45,230,276,184,275,-46,-1
60,46,184,276,44,275,-140,-1
60,47,138,276,411,274,273,-2
60,48,92,276,230,274,138,-2
60,49,46,276,368,273,322,-3
60,50,460,230,232,232,-228,2
60,51,414,230,44,232,-370,2
60,52,368,230,459,231,91,1
60,53,322,230,415,231,93,1
60,54,276,230,367,230,91,0
60,55,230,230,186,230,-44,0
60,56,184,230,138,230,-46,0
60,57,138,230,319,229,181,-1
60,58,92,230,89,229,-3,-1
60,59,46,230,277,228,231,-2
60,60,460,184,139,186,-321,2
60,61,414,184,274,185,-140,1
60,62,368,184,45,185,-323,1
60,63,322,184,369,184,47,0
60,64,276,184,89,184,-187,0
60,65,230,184,462,183,232,-1
60,66,184,184,414,183,230,-1
60,67,138,184,325,183,187,-1
60,68,92,184,181,183,89,-1
60,69,46,184,232,181,186,-3
60,70,460,138,462,141,2,3
60,71,414,138,413,140,-1,2
60,72,368,138,185,140,-183,2
60,73,322,138,233,139,-89,1
60,74,276,138,141,139,-135,1
60,75,230,138,368,137,138,-1
60,76,184,138,277,137,93,-1
60,77,138,138,44,137,-94,-1
60,78,92,138,320,136,228,-2
60,79,46,138,93,136,47,-2
60,80,460,92,460,95,0,3
60,81,414,92,414,95,0,3
60,82,368,92,319,94,-49,2
60,83,322,92,277,94,-45,2
60,84,276,92,95,93,-181,1
60,85,230,92,49,91,-181,-1
60,86,184,92,369,90,185,-2
60,87,138,92,233,90,95,-2
60,88,92,92,136,90,44,-2
60,89,46,92,185,89,139,-3
60,90,460,46,95,49,-365,3
60,91,414,46,49,49,-365,3
60,92,368,46,368,48,0,2
60,93,322,46,323,48,1,2
60,94,276,46,278,48,2,2
60,95,230,46,460,47,230,1
60,96,184,46,232,47,48,1
60,97,138,46,183,46,45,0
60,98,92,46,414,44,322,-2
60,99,46,46,140,43,94,-3
61,0,460,460,411,463,-49,3
61,1,414,460,181,463,-233,3
61,2,368,460,320,462,-48,2
61,3,322,460,277,461,-45,1
61,4,276,460,367,460,91,0
61,5,230,460,43,459,-187,-1
61,6,184,460,228,458,44,-2
61,7,138,460,94,458,-44,-2
61,8,92,460,461,457,369,-3
61,9,46,460,141,457,95,-3
61,10,460,414,412,417,-48,3
61,11,414,414,460,416,46,2
61,12,368,414,367,416,-1,2
61,13,322,414,321,416,-1,2
61,14,276,414,182,416,-94,2
61,15,230,414,231,415,1,1
61,16,184,414,139,415,-45,1
61,17,138,414,47,413,-91,-1
61,18,92,414,279,412,187,-2
61,19,46,414,90,412,44,-2
61,20,460,368,322,371,-138,3
61,21,414,368,185,371,-229,3
61,22,368,368,462,370,94,2
61,23,322,368,371,368,49,0
61,24,276,368,140,368,-136,0
61,25,230,368,417,366,187,-2
61,26,184,368,275,366,91,-2
61,27,138,368,94,366,-44,-2
61,28,92,368,47,366,-45,-2
61,29,46,368,228,365,182,-3
61,30,460,322,370,325,-90,3
61,31,414,322,279,325,-135,3
61,32,368,322,231,325,-137,3
61,33,322,322,187,325,-135,3
61,34,276,322,93,324,-183,2
61,35,230,322,135,323,-95,1
61,36,184,322,460,322,276,0
61,37,138,322,416,322,278,0
61,38,92,322,319,322,227,0
61,39,46,322,47,321,1,-1
61,40,460,276,276,279,-184,3
61,41,414,276,182,279,-232,3
61,42,368,276,49,279,-319,3
61,43,322,276,227,278,-95,2
61,44,276,276,321,277,45,1
61,45,230,276,90,277,-140,1
61,46,184,276,413,275,229,-1
61,47,138,276,463,274,325,-2
61,48,92,276,366,274,274,-2
61,49,46,276,139,273,93,-3
61,50,460,230,459,233,-1,3
61,51,414,230,411,233,-3,3
61,52,368,230,275,233,-93,3
61,53,322,230,181,233,-141,3
61,54,276,230,368,230,92,0
61,55,230,230,137,230,-93,0
61,56,184,230,95,230,-89,0
61,57,138,230,324,229,186,-1
61,58,92,230,228,228,136,-2
61,59,46,230,47,227,1,-3
61,60,460,184,136,187,-324,3
61,61,414,184,368,186,-46,2
61,62,368,184,319,186,-49,2
61,63,322,184,48,185,-274,1
61,64,276,184,411,183,135,-1
61,65,230,184,275,183,45,-1
61,66,184,184,458,182,274,-2
61,67,138,184,232,182,94,-2
61,68,92,184,185,182,93,-2
61,69,46,184,90,182,44,-2
61,70,460,138,232,141,-228,3
61,71,414,138,463,139,49,1
61,72,368,138,319,139,-49,1
61,73,322,138,274,139,-48,1
61,74,276,138,46,139,-230,1
61,75,230,138,414,138,184,0
61,76,184,138,138,138,-46,0
61,77,138,138,92,138,-46,0
61,78,92,138,371,136,279,-2
61,79,46,138,186,135,140,-3
61,80,460,92,320,95,-140,3
61,81,414,92,94,95,-320,3
61,82,368,92,459,94,91,2
61,83,322,92,186,94,-136,2
61,84,276,92,136,91,-140,-1
61,85,230,92,371,90,141,-2
61,86,184,92,44,90,-140,-2
61,87,138,92,415,89,277,-3
61,88,92,92,279,89,187,-3
61,89,46,92,227,89,181,-3
61,90,460,46,184,49,-276,3
61,91,414,46,95,49,-319,3
61,92,368,46,324,48,-44,2
61,93,322,46,139,48,-183,2
61,94,276,46,412,47,136,1
61,95,230,46,458,45,228,-1
61,96,184,46,369,45,185,-1
61,97,138,46,230,45,92,-1
61,98,92,46,47,44,-45,-2
61,99,46,46,279,43,233,-3
62,0,460,460,44,463,-416,3
62,1,414,460,227,461,-187,1
62,2,368,460,136,461,-232,1
62,3,322,460,94,461,-228,1
62,4,276,460,462,459,186,-1
62,5,230,460,368,459,138,-1
62,6,184,460,321,459,137,-1
62,7,138,460,411,457,273,-3
62,8,92,460,276,457,184,-3
62,9,46,460,181,457,135,-3
62,10,460,414,413,417,-47,3
62,11,414,414,321,417,-93,3
62,12,368,414,187,416,-181,2
62,13,322,414,94,416,-228,2
62,14,276,414,369,415,93,1
62,15,230,414,136,415,-94,1
62,16,184,414,460,414,276,0
62,17,138,414,229,412,91,-2
62,18,92,414,46,412,-46,-2
62,19,46,414,278,411,232,-3
62,20,460,368,277,371,-183,3
62,21,414,368,231,371,-183,3
62,22,368,368,463,370,95,2
62,23,322,368,45,370,-277,2
62,24,276,368,319,369,43,1
62,25,230,368,187,369,-43,1
62,26,184,368,414,368,230,0
62,27,138,368,135,367,-3,-1
62,28,92,368,368,365,276,-3
62,29,46,368,94,365,48,-3
62,30,460,322,411,325,-49,3
62,31,414,322,183,325,-231,3
62,32,368,322,323,323,-45,1
62,33,322,322,135,323,-187,1
62,34,276,322,365,322,89,0
62,35,230,322,273,322,43,0
62,36,184,322,459,321,275,-1
62,37,138,322,90,320,-48,-2
62,38,92,322,233,319,141,-3
62,39,46,322,49,319,3,-3
